Game,MS_Store_Link,ProductID
Frog Detective: The Entire Mystery,https://www.xbox.com/en-us/games/store/frog-detective-the-entire-mystery/9n0m3gvb0knn,9n0m3gvb0knn
Lonely Mountains: Downhill,https://www.xbox.com/en-us/games/store/Lonely-Mountains-Downhill/9MV6MCVLT8GR,9MV6MCVLT8GR
F1 Manager 2023,Not Found,N/A
From Space,Not Found,N/A
Scorn,Not Found,N/A
Dyson Sphere Program (Game Preview),https://www.xbox.com/en-us/games/store/Dyson-Sphere-Program-Game-Preview/9MTX4JNKL3FS,9MTX4JNKL3FS
Everspace 2,https://www.xbox.com/en-us/games/store/everspace-2/9PFX7F33KVG8,9PFX7F33KVG8
Gotham Knights,Not Found,N/A
Phoenix Wright: Ace Attorney Trilogy,https://www.xbox.com/en-us/games/store/Phoenix-Wright-Ace-Attorney-Trilogy/C4R4RB3SB1NN,C4R4RB3SB1NN
Loop Hero,Not Found,N/A
PAW Patrol Grand Prix,https://www.xbox.com/en-us/games/store/paw-patrol-grand-prix/9mwbt3hfcz3z,9mwbt3hfcz3z
Let's Build A Zoo,https://www.xbox.com/en-us/games/store/lets-build-a-zoo/9P8N66DTG10T,9P8N66DTG10T
Valheim (Game Preview),https://www.xbox.com/en-us/games/store/valheim-game-preview/9ncbl78cg9n7,9ncbl78cg9n7
My Time at Portia,https://www.xbox.com/en-us/games/store/My-Time-At-Portia/BX1FZX1X4132,BX1FZX1X4132
PAYDAY 3,Not Found,N/A
FIFA 23,Not Found,N/A
Slime Rancher 2 (Game Preview),Not Found,N/A
SpiderHeck,https://www.xbox.com/en-us/games/store/spiderheck/9n0trf57smqh,9n0trf57smqh
You Suck at Parking,Not Found,N/A
Ashes of the Singularity: Escalation,https://www.xbox.com/en-us/games/store/ashes-of-the-singularity-escalation/9pd4g4n5ht9h,9pd4g4n5ht9h
NBA 2K24,https://www.xbox.com/en-us/games/store/nba-2k24-pre-order-bonus/9np6g1hqwt0h,9np6g1hqwt0h
Guilty Gear -Strive-,https://www.xbox.com/en-us/games/store/guilty-gear-strive-blazing-edition/9n51dpm2x92k,9n51dpm2x92k
Atomic Heart,Not Found,N/A
DOOM,https://www.xbox.com/en-us/games/store/DOOM/C3QH42WRGM3R,C3QH42WRGM3R
DOOM II: Hell on Earth,https://www.xbox.com/en-us/games/store/DOOM-II/BRJXN52GVNLG,BRJXN52GVNLG
The Texas Chainsaw Massacre,https://www.xbox.com/en-us/games/store/the-texas-chain-saw-massacre/9p9f54wdbgh6,9p9f54wdbgh6
Airborne Kingdom,https://www.xbox.com/en-us/games/store/Airborne-Kingdom/9NCX7DGDZGF4,9NCX7DGDZGF4
Shadow Warrior 3: Definitive Edition,https://www.xbox.com/en-us/games/store/shadow-warrior-3-definitive-edition/9NTVR62GF2TF,9NTVR62GF2TF
Offworld Trading Company,https://www.xbox.com/en-us/games/store/offworld-trading-company/9nqjtf424kpx,9nqjtf424kpx
Train Sim World 4,Not Found,N/A
A Short Hike,https://www.xbox.com/en-us/games/store/a-short-hike/9NK78DF207SD,9NK78DF207SD
Venba,https://www.xbox.com/en-us/games/store/venba/9p5p55s7hb9s,9p5p55s7hb9s
Figment 2: Creed Valley,https://www.xbox.com/en-us/games/store/figment-2-creed-valley/9nzww8k1kx6s,9nzww8k1kx6s
The Wandering Village,Not Found,N/A
TOEM,Not Found,N/A
Coffee Talk Episode 2: Hibiscus & Butterfly,Not Found,N/A
Sins of a Solar Empire: Rebellion,https://www.xbox.com/en-us/games/store/sins-of-a-solar-empire-rebellion/9n2q2vl8fgbk,9n2q2vl8fgbk
Cricket 22,https://www.xbox.com/en-us/games/store/Cricket-22/9NWNX54ZMT1K,9NWNX54ZMT1K
Sword and Fairy: Together Forever,https://www.xbox.com/en-us/games/store/sword-and-fairy-together-forever/9p8jhb7v4t5m,9p8jhb7v4t5m
Story of Seasons: Friends of Mineral Town,https://www.xbox.com/en-us/games/store/STORY-OF-SEASONS-Friends-of-Mineral-Town-Digital-Edition/9P3RG7BTFGBS,9P3RG7BTFGBS
F.I.S.T.: Forged In Shadow Torch,Not Found,N/A
Stranded Deep,https://www.xbox.com/en-us/games/store/Stranded-Deep/9NXNST9MKMK1,9NXNST9MKMK1
FIFA 22,https://www.xbox.com/en-us/games/store/fifa-22/9p6088c05pfj,9p6088c05pfj
Bramble: The Mountain King,https://www.xbox.com/en-us/games/store/bramble-the-mountain-king/9nhdftcl691c,9nhdftcl691c
The Bookwalker: Thief of Tales,https://www.xbox.com/en-us/games/store/the-bookwalker-thief-of-tales/9nxggwmfm446,9nxggwmfm446
Rune Factory 4: Special,https://www.xbox.com/en-us/games/store/rune-factory-4-special/9n97d021sh83,9n97d021sh83
Spacelines from the Far Out,https://www.xbox.com/en-us/games/store/spacelines-from-the-far-out/9n23wv1hgltq,9n23wv1hgltq
Chicory: A Colorful Tale,https://www.xbox.com/en-us/games/store/chicory-a-colorful-tale/9pfgqgc0xwlv,9pfgqgc0xwlv
Farworld Pioneers,https://www.xbox.com/en-us/games/store/farworld-pioneers/9mxwqwgkm2lm,9mxwqwgkm2lm
Railway Empire 2,https://www.xbox.com/en-us/games/store/railway-empire-2-win/9ndxlpw4ttf2,9ndxlpw4ttf2
JoJo's Bizarre Adventure: All-Star Battle R,Not Found,N/A
Pac-Man Museum+,https://www.xbox.com/en-us/games/store/pac-man-museum/9p6w2q41bb8v,9p6w2q41bb8v
Little Witch in the Woods (Game Preview),https://www.xbox.com/en-us/games/store/little-witch-in-the-woods-game-preview/9pm9zvwt18wr,9pm9zvwt18wr
Eastern Exorcist,https://www.xbox.com/en-us/games/store/eastern-exorcist/9nqcj132c6kw,9nqcj132c6kw
Supraland: Six Inches Under,https://www.xbox.com/en-us/games/store/supraland-six-inches-under/9p5rs5065835,9p5rs5065835
Fuga: Melodies of Steel 2,Not Found,N/A
SD Gundam Battle Alliance,https://www.xbox.com/en-us/games/store/sd-gundam-battle-alliance-deluxe-edition/9nv9nn0s24rc,9nv9nn0s24rc
Ghostlore,Not Found,N/A
Eiyuden Chronicle: Rising,https://www.xbox.com/en-us/games/store/eiyuden-chronicle-rising/9nmd6vv08wgf,9nmd6vv08wgf
Norco,https://www.xbox.com/en-us/games/store/norco/9nzfzxdrzqlr,9nzfzxdrzqlr
Just Cause 4: Reloaded,https://www.xbox.com/en-us/games/store/Just-Cause-4-Reloaded/9P9MC8B7R5FP,9P9MC8B7R5FP
Ravenlok,https://www.xbox.com/en-us/games/store/ravenlok/9nh88hntgndz,9nh88hntgndz
Besiege,Not Found,N/A
NHL 22,Not Found,N/A
Loot River,https://www.xbox.com/en-us/games/store/loot-river/9n8c03gw2trb,9n8c03gw2trb
7 Days to Die (Game Preview),https://www.xbox.com/en-us/games/store/7-days-to-die-game-preview/9p0617ln3sf9,9p0617ln3sf9
Pikuniku,https://www.xbox.com/en-us/games/store/Pikuniku/9N8WRDC25K6J,9N8WRDC25K6J
Amnesia: Collection,https://www.xbox.com/en-us/games/store/amnesia-collection/9p4lt0vxv12m,9p4lt0vxv12m
Amnesia: Rebirth,https://www.xbox.com/en-us/games/store/amnesia-rebirth/9pmm21kvrd72,9pmm21kvrd72
Phantom Abyss (Game Preview),Not Found,N/A
SOMA,Not Found,N/A
Research and Destroy,https://www.xbox.com/en-us/games/store/research-and-destroy/9nnzj389gsw2,9nnzj389gsw2
Back 4 Blood,https://www.xbox.com/en-us/games/store/Back-4-Blood/BXLL06QN8HVP,BXLL06QN8HVP
INFINITE GUITARS,Not Found,N/A
MLB The Show 23,Not Found,N/A
Hot Wheels Unleashed: Game of the Year Edition,https://www.xbox.com/en-us/games/store/hot-wheels-unleashed-game-of-the-year-edition/9p825czvx852,9p825czvx852
Hardspace: Shipbreaker,https://www.xbox.com/en-us/games/store/hardspace-shipbreaker/9nd8c4314zzg,9nd8c4314zzg
Shredders,https://www.xbox.com/en-us/games/store/shredders/9n4pgnqq7zfk,9n4pgnqq7zfk
Soul Hackers 2,Not Found,N/A
Madden NFL 22,https://www.xbox.com/en-us/games/store/madden-nfl-22/9plwqj9vzl34,9plwqj9vzl34
Opus: Echo of Starsong - Full Bloom Edition,Not Found,N/A
Galactic Civilizations III,https://www.xbox.com/en-us/games/store/galactic-civilizations-iii/9nkbh79n7hvw,9nkbh79n7hvw
F1 2021,https://www.xbox.com/en-us/games/store/F1-2021/9N6J02VPG635,9N6J02VPG635
HITMAN: World of Assassination,https://www.xbox.com/en-us/games/store/hitman-3-standard-edition/9p7h3mqpmb75,9p7h3mqpmb75
Persona 3: Portable,Not Found,N/A
MotoGP 22,Not Found,N/A
Garden Story,https://www.xbox.com/en-us/games/store/garden-story/9pp09mjrh2xd,9pp09mjrh2xd
NARAKA: BLADEPOINT,Not Found,N/A
Potion Craft,https://www.xbox.com/en-us/games/store/potion-craft-alchemist-simulator/9mw7wd7j3ppk,9mw7wd7j3ppk
Chained Echoes,https://www.xbox.com/en-us/games/store/chained-echoes/9n1wwrpj12fk,9n1wwrpj12fk
Opus Magnum,https://www.xbox.com/en-us/games/store/Opus-Magnum/9P5QNLWDKHPF,9P5QNLWDKHPF
Rubber Bandits,https://www.xbox.com/en-us/games/store/rubber-bandits/9pl36rw9ztpw,9pl36rw9ztpw
Eastward,https://www.xbox.com/en-us/games/store/eastward/9nsbx56znp7x,9nsbx56znp7x
Disc Room (2020),https://www.xbox.com/en-us/games/store/disc-room/9pk5g9hbh6nh,9pk5g9hbh6nh
ANVIL: Vault Breaker (Game Preview),Not Found,N/A
GRID (2019),Not Found,N/A
Battlefield 1943,https://www.xbox.com/en-us/games/store/Battlefield-1943/C1QQ7GM9HLKG,C1QQ7GM9HLKG
Battlefield: Bad Company,https://www.xbox.com/en-us/games/store/Battlefield-Bad-Company/BQ81KKJMM7ZD,BQ81KKJMM7ZD
Battlefield: Bad Company 2,https://www.xbox.com/en-us/games/store/Battlefield-Bad-Company-2/C0JN2J76L7C9,C0JN2J76L7C9
Gungrave G.O.R.E,https://www.xbox.com/en-us/games/store/gungrave-gore/9p87clmpxsn6,9p87clmpxsn6
Lapin (Game Preview),https://www.xbox.com/en-us/games/store/lapin/9nbqhm0gm30n,9nbqhm0gm30n
Football Manager 2023,Not Found,N/A
Ghost Song,Not Found,N/A
Exapunks,https://www.xbox.com/en-us/games/store/exapunks/9p87731zdlg0,9p87731zdlg0
Coffee Talk,https://www.xbox.com/en-us/games/store/Coffee-Talk/9N17CM38WNN8,9N17CM38WNN8
Townscaper,https://www.xbox.com/en-us/games/store/townscaper/9nfm39psfxjd,9nfm39psfxjd
Rocket Arena,https://www.xbox.com/en-us/games/store/rocket-arena/9mv9jzvb3h19,9mv9jzvb3h19
Gunfire Reborn,Not Found,N/A
Signalis,https://www.xbox.com/en-us/games/store/signalis/9PLF2RS7JRZL,9PLF2RS7JRZL
Persona 5: Royal,Not Found,N/A
Kill It With Fire,https://www.xbox.com/en-us/games/store/Kill-It-With-Fire/9MZVSHQZ666K,9MZVSHQZ666K
Solasta: Crown of the Magister,https://www.xbox.com/en-us/games/store/Solasta-Crown-of-the-Magister/9N1KQPLTR7S5,9N1KQPLTR7S5
The Legend of Tianding,https://www.xbox.com/en-us/games/store/the-legend-of-tianding/9ncbtkxhff8k,9ncbtkxhff8k
Eville,https://www.xbox.com/en-us/games/store/eville/9pc12991nz5n,9pc12991nz5n
Shenzhen I/O,Not Found,N/A
Overwhelm,https://www.xbox.com/en-us/games/store/overwhelm/9p3rx0v3hw8h,9p3rx0v3hw8h
Trek to Yomi,https://www.xbox.com/en-us/games/store/trek-to-yomi/9mtcrvzqn3gv,9mtcrvzqn3gv
Turnip Boy Commits Tax Evasion,https://www.xbox.com/en-us/games/store/turnip-boy-commits-tax-evasion/9n0t8v0r7mbc,9n0t8v0r7mbc
Despot's Game,https://www.xbox.com/en-us/games/store/despots-game/9p5zdvmcjmfd,9p5zdvmcjmfd
Moonscars,https://www.xbox.com/en-us/games/store/moonscars/9P77VD8MGJX8,9P77VD8MGJX8
Beacon Pines,https://www.xbox.com/en-us/games/store/beacon-pines/9p4r2m0nrwnk,9p4r2m0nrwnk
Last Call BBS,https://www.xbox.com/en-us/games/store/last-call-bbs/9nf0snbqwn63,9nf0snbqwn63
Weird West: Definitive Edition,Not Found,N/A
Prodeus,https://www.xbox.com/en-us/games/store/prodeus/9mzrsllwkwdv,9mzrsllwkwdv
Outriders,https://www.xbox.com/en-us/games/store/OUTRIDERS/C083G6BGJ334,C083G6BGJ334
Sid Meier's Civilization VI,https://www.xbox.com/en-us/games/store/Sid-Meiers-Civilization-VI/9N4RSG99KV1X,9N4RSG99KV1X
Danganronpa V3: Killing Harmony,Not Found,N/A
Fuga: Melodies of Steel,https://www.xbox.com/en-us/games/store/Fuga-Melodies-of-Steel/9NLX3GWW0HF1,9NLX3GWW0HF1
Metal: Hellsinger,https://www.xbox.com/en-us/games/store/metal-hellsinger-complete-edition/9mxf0f1l4p8h,9mxf0f1l4p8h
Amazing Cultivation Simulator,https://www.xbox.com/en-us/games/store/amazing-cultivation-simulator/9mxzsgcpvn2l,9mxzsgcpvn2l
DC League of Super-Pets: The Adventures of Krypto and Ace,https://www.xbox.com/en-us/games/store/dc-league-of-super-pets-the-adventures-of-krypto-and-ace/9np1g0t8jdmr,9np1g0t8jdmr
Train Sim World 3,Not Found,N/A
Tainted Grail: Conquest,https://www.xbox.com/en-us/games/store/Tainted-Grail-Conquest/9MZGGWHPKQ4C,9MZGGWHPKQ4C
Aragami 2,https://www.xbox.com/en-us/games/store/Aragami-2/9PN9WG83X4XF,9PN9WG83X4XF
Blue Fire,https://www.xbox.com/en-us/games/store/Blue-Fire/9P19V385GM8T,9P19V385GM8T
Inertial Drift,https://www.xbox.com/en-us/games/store/Inertial-Drift/9PF7Z089SJ6N,9PF7Z089SJ6N
Commandos 3: HD Remaster,https://www.xbox.com/en-us/games/store/commandos-3-hd-remaster/9n1nbjndd08j,9n1nbjndd08j
Immortality,Not Found,N/A
Tinykin,https://www.xbox.com/en-us/games/store/tinykin/9nllp82xvskh,9nllp82xvskh
Nuclear Throne,https://www.xbox.com/en-us/games/store/Nuclear-Throne/9PCCFDH6LMQJ,9PCCFDH6LMQJ
Surgeon Simulator 2: Access All Areas,https://www.xbox.com/en-us/games/store/Surgeon-Simulator-2/9NPPK20VCTGM,9NPPK20VCTGM
Black Desert,Not Found,N/A
When the Past was Around,Not Found,N/A
DEATH STRANDING,https://www.xbox.com/en-us/games/store/death-stranding-directors-cut/9nqgn8tgnt8p,9nqgn8tgnt8p
Midnight Fight Express,https://www.xbox.com/en-us/games/store/midnight-fight-express/9ph1q5tkpqcq,9ph1q5tkpqcq
Total War: Warhammer III,https://www.xbox.com/en-us/games/store/total-war-warhammer-iii/9nggb0gzpb9d,9nggb0gzpb9d
Edge of Eternity,https://www.xbox.com/en-us/games/store/edge-of-eternity/9p934697z4w4,9p934697z4w4
Darkwood,https://www.xbox.com/en-us/games/store/darkwood-2/9NVRB86ZP7XR,9NVRB86ZP7XR
Expeditions: Rome,https://www.xbox.com/en-us/games/store/expeditions-rome/9nsg9h451fk3,9nsg9h451fk3
Two Point Campus,https://www.xbox.com/en-us/games/store/Two-Point-Campus/9PCW1SMN9RGG,9PCW1SMN9RGG
Dreamscaper,https://www.xbox.com/en-us/games/store/dreamscaper/9nb7fz2gv5n1,9nb7fz2gv5n1
Marvel's Avengers,Not Found,N/A
The Vale: Shadow of the Crown,https://www.xbox.com/en-us/games/store/The-Vale-Shadow-of-the-Crown/9N4VKP9F0S68,9N4VKP9F0S68
PAW Patrol The Movie: Adventure City Calls,https://www.xbox.com/en-us/games/store/PAW-Patrol-The-Movie-Adventure-City-Calls/9NVN8NSXDK41,9NVN8NSXDK41
Spelunky 2,https://www.xbox.com/en-us/games/store/spelunky-2/9pm85qk6c13h,9pm85qk6c13h
Exo One,https://www.xbox.com/en-us/games/store/exo-one/9njg36mfvr1l,9njg36mfvr1l
Adios,https://www.xbox.com/en-us/games/store/Adios/9PGRS6WW78MB,9PGRS6WW78MB
DJMax Respect V,https://www.xbox.com/en-us/games/store/djmax-respect-v/9p544pgzxc0p,9p544pgzxc0p
Matchpoint: Tennis Championships,https://www.xbox.com/en-us/games/store/matchpoint-tennis-championships/9p66ggsjr71m,9p66ggsjr71m
OMORI,Not Found,N/A
Olija,https://www.xbox.com/en-us/games/store/Olija/9N6PB00DXQ7H,9N6PB00DXQ7H
Empire of Sin,https://www.xbox.com/en-us/games/store/Empire-of-Sin/9NN7NF8N5Q5C,9NN7NF8N5Q5C
Hoa,https://www.xbox.com/en-us/games/store/Hoa/9P69BDSC7QBG,9P69BDSC7QBG
Mortal Shell: Enhanced Edition,https://www.xbox.com/en-us/games/store/Mortal-Shell-Enhanced-Edition/9PC2BJDXR2LK,9PC2BJDXR2LK
Total War: Three Kingdoms,https://www.xbox.com/en-us/games/store/total-war-three-kingdoms/9pjdspzkqd6w,9pjdspzkqd6w
Chorus,https://www.xbox.com/en-us/games/store/Chorus/9NN1Z8LHMFBV,9NN1Z8LHMFBV
Serious Sam 4,https://www.xbox.com/en-us/games/store/serious-sam-4/9pft1pr924wb,9pft1pr924wb
Bridge Constructor: Portal,https://www.xbox.com/en-us/games/store/Bridge-Constructor-Portal/BNRX1DN6GXM6,BNRX1DN6GXM6
Star Wars Episode I Racer,https://www.xbox.com/en-us/games/store/STAR-WARS-Episode-I-Racer/9NDBR93LNRQD,9NDBR93LNRQD
Floppy Knights,https://www.xbox.com/en-us/games/store/floppy-knights/9nlm4tthcwsh,9nlm4tthcwsh
Lawn Mowing Simulator,https://www.xbox.com/en-us/games/store/Lawn-Mowing-Simulator/9NPFJTM4HBH9,9NPFJTM4HBH9
Evil Genius 2: World Domination,https://www.xbox.com/en-us/games/store/Evil-Genius-2-World-Domination/9NPC5398SCQ6,9NPC5398SCQ6
FIFA 21,https://www.xbox.com/en-us/games/store/fifa-21/9pnt8qw5292d,9pnt8qw5292d
Europa Universalis IV,https://www.xbox.com/en-us/games/store/Europa-Universalis-IV-Microsoft-Store-Edition/9PHQJWGLTZM8,9PHQJWGLTZM8
Peaky Blinders: Mastermind,Not Found,N/A
Her Story,Not Found,N/A
Umurangi Generation - Special Edition,https://www.xbox.com/en-us/games/store/umurangi-generation-special-edition/9pklf2w8j0tf,9pklf2w8j0tf
Danganronpa 2: Goodbye Despair - Anniversary Edition,https://www.xbox.com/en-us/games/store/danganronpa-2-goodbye-despair-anniversary-edition/9n27nm3bt3ml,9n27nm3bt3ml
Before We Leave,https://www.xbox.com/en-us/games/store/before-we-leave/9N360TZQZ0TR,9N360TZQZ0TR
My Friend Pedro,https://www.xbox.com/en-us/games/store/My-Friend-Pedro/9P16M6LF0QFH,9P16M6LF0QFH
Hearts of Iron IV: Cadet Edition,Not Found,N/A
Out of Space: Couch Edition,https://www.xbox.com/en-us/games/store/Out-of-Space-Couch-Edition/9PK76X93S6GZ,9PK76X93S6GZ
Bugsnax,https://www.xbox.com/en-us/games/store/bugsnax/9p0fq0xcv0lb,9p0fq0xcv0lb
Unsouled,Not Found,N/A
Dragon Quest Builders 2,https://www.xbox.com/en-us/games/store/DRAGON-QUEST-BUILDERS-2/9PFD00CZJ35V,9PFD00CZJ35V
Destroy All Humans! (2020),https://www.xbox.com/en-us/games/store/Destroy-All-Humans/C2GMBPMTHDDK,C2GMBPMTHDDK
NHL 21,Not Found,N/A
Tetris Effect: Connected,https://www.xbox.com/en-us/games/store/Tetris-Effect-Connected/9PPBVK3TK83M,9PPBVK3TK83M
Lamentum,https://www.xbox.com/en-us/games/store/Lamentum/9P48NK83KSMF,9P48NK83KSMF
Life Is Strange: True Colors,https://www.xbox.com/en-us/games/store/Life-is-Strange-True-Colors/9NFWSNN4JWKB,9NFWSNN4JWKB
Panzer Corps 2,https://www.xbox.com/en-us/games/store/panzer-corps-2/9plz7hzr7jgt,9plz7hzr7jgt
The Dungeon of Naheulbeuk: The Amulet of Chaos,https://www.xbox.com/en-us/games/store/The-Dungeon-Of-Naheulbeuk-The-Amulet-Of-Chaos-Chicken-Edition/9MT8HTJC4GSB,9MT8HTJC4GSB
Moonglow Bay,https://www.xbox.com/en-us/games/store/Moonglow-Bay/9P7VCSGBP9KL,9P7VCSGBP9KL
The Riftbreaker,https://www.xbox.com/en-us/games/store/The-Riftbreaker/9P94PCKP864B,9P94PCKP864B
The Long Dark,https://www.xbox.com/en-us/games/store/The-Long-Dark/C41ZDFQ82M1G,C41ZDFQ82M1G
Trüberbrook,https://www.xbox.com/en-us/games/store/Truberbrook/9P17K8G4H6HG,9P17K8G4H6HG
Sudden Strike 4 - Complete Collection,https://www.xbox.com/en-us/games/store/Sudden-Strike-4-Complete-Collection/BVGH0BLWLR52,BVGH0BLWLR52
Chinatown Detective Agency,https://www.xbox.com/en-us/games/store/chinatown-detective-agency/9nv2vtvg0l31,9nv2vtvg0l31
MLB The Show 22,https://www.xbox.com/en-us/games/store/mlb-the-show-22-xbox-one/9pgxv4nzv6xk,9pgxv4nzv6xk
A Memoir Blue,https://www.xbox.com/en-us/games/store/a-memoir-blue/9nl4ktk0n4cg,9nl4ktk0n4cg
Kraken Academy!!,https://www.xbox.com/en-us/games/store/kraken-academy/9p87cgf1tccx,9p87cgf1tccx
Power Rangers: Battle for the Grid,https://www.xbox.com/en-us/games/store/Power-Rangers-Battle-for-the-Grid/9P5VMG8D4P4B,9P5VMG8D4P4B
ClusterTruck,https://www.xbox.com/en-us/games/store/ClusterTruck/BX4J85JZNGXQ,BX4J85JZNGXQ
Double Dragon Neon,Not Found,N/A
Guts N Goals,https://www.xbox.com/en-us/games/store/Guts-N-Goals/9N5LQ46D7907,9N5LQ46D7907
Zero Escape: The Nonary Games,https://www.xbox.com/en-us/games/store/zero-escape-the-nonary-games/9p47h1rvdwww,9p47h1rvdwww
Paradise Killer,https://www.xbox.com/en-us/games/store/paradise-killer/9n673zl1tcs7,9n673zl1tcs7
Kentucky Route Zero,https://www.xbox.com/en-us/games/store/Kentucky-Route-Zero-TV-Edition/9P6FTM76L1S7,9P6FTM76L1S7
Marvel's Guardians of the Galaxy,https://www.xbox.com/en-us/games/store/Marvels-Guardians-of-the-Galaxy/9PGLL77C201J,9PGLL77C201J
Young Souls,https://www.xbox.com/en-us/games/store/young-souls/9pmm5t8c0cn6,9pmm5t8c0cn6
F1 2020,https://www.xbox.com/en-us/games/store/F1-2020/9P5FRHDPNTC6,9P5FRHDPNTC6
Undertale,https://www.xbox.com/en-us/games/store/Undertale/9PJGGX9XJXPB,9PJGGX9XJXPB
For the King,https://www.xbox.com/en-us/games/store/For-The-King/BP2BW45WZ45Z,BP2BW45WZ45Z
Lightning Returns: Final Fantasy XIII,https://www.xbox.com/en-us/games/store/lightning-returns-final-fantasy-xiii/9plf9mr720sj,9plf9mr720sj
FAR: Changing Tides,https://www.xbox.com/en-us/games/store/far-changing-tides/9n29vz9lrnnq,9n29vz9lrnnq
Dragon Ball FighterZ,Not Found,N/A
Crown Trick,https://www.xbox.com/en-us/games/store/Crown-Trick/9NGCPXQG3NLZ,9NGCPXQG3NLZ
Madden NFL 21,https://www.xbox.com/en-us/games/store/madden-nfl-21/9p4q52vf62mq,9p4q52vf62mq
Alien: Isolation,https://www.xbox.com/en-us/games/store/Alien-Isolation/C1H9V6SLK2K5,C1H9V6SLK2K5
Autonauts,https://www.xbox.com/en-us/games/store/autonauts/9pml6grkcq00,9pml6grkcq00
Infernax,Not Found,N/A
CrossfireX,https://www.xbox.com/en-us/games/store/crossfirex-originators-package/9nszvlhp7276,9nszvlhp7276
Skul: The Hero Slayer,https://www.xbox.com/en-us/games/store/Skul-The-Hero-Slayer/9NW4Z3HPJVKW,9NW4Z3HPJVKW
The Last Kids on Earth and the Staff of Doom,https://www.xbox.com/en-us/games/store/The-Last-Kids-on-Earth-and-the-Staff-of-Doom/9NQTJK43NCQJ,9NQTJK43NCQJ
Recompile,https://www.xbox.com/en-us/games/store/Recompile/9PDRJWHBSK88,9PDRJWHBSK88
Iris Fall,https://www.xbox.com/en-us/games/store/Iris-Fall/9PNHXRVF258Q,9PNHXRVF258Q
Telling Lies,Not Found,N/A
Taiko no Tatsujin: The Drum Master,Not Found,N/A
Worms W.M.D,https://www.xbox.com/en-us/games/store/Worms-WMD/C4BZ7X545J1T,C4BZ7X545J1T
Bladed Fury,https://www.xbox.com/en-us/games/store/Bladed-Fury/9NVLXTNN3V1P,9NVLXTNN3V1P
Pupperazzi,https://www.xbox.com/en-us/games/store/pupperazzi/9P34LH5ZWBVG,9P34LH5ZWBVG
Windjammers 2,https://www.xbox.com/en-us/games/store/windjammers-2/9n232rbcfr2g,9n232rbcfr2g
Danganronpa: Trigger Happy Havoc - Anniversary Edition,https://www.xbox.com/en-us/games/store/danganronpa-trigger-happy-havoc-anniversary-edition/9n07t7tgp6jg,9n07t7tgp6jg
Nobody Saves the World,https://www.xbox.com/en-us/games/store/nobody-saves-the-world-frozen-hearth-bundle/9p6kblvp8v3g,9p6kblvp8v3g
The Anacrusis (Game Preview),https://www.xbox.com/en-us/games/store/the-anacrusis-game-preview/9p9s593slmv7,9p9s593slmv7
Colt Canyon,https://www.xbox.com/en-us/games/store/colt-canyon/9mvzbgngfnj7,9mvzbgngfnj7
Embr,https://www.xbox.com/en-us/games/store/Embr/9P9XS9D0LBPV,9P9XS9D0LBPV
Outer Wilds,https://www.xbox.com/en-us/games/store/Outer-Wilds/C596FKDKMQN7,C596FKDKMQN7
Gorogoa,https://www.xbox.com/en-us/games/store/Gorogoa/C41M2F4NWB2S,C41M2F4NWB2S
The Pedestrian,https://www.xbox.com/en-us/games/store/the-pedestrian/9ntx07hr22tg,9ntx07hr22tg
Scarlet Nexus,https://www.xbox.com/en-us/games/store/SCARLET-NEXUS/9N9RMHTJX41P,9N9RMHTJX41P
Immortal Realms: Vampire Wars,https://www.xbox.com/en-us/games/store/Immortal-Realms-Vampire-Wars/9P2XMXXFQV5G,9P2XMXXFQV5G
Iron Harvest,https://www.xbox.com/en-us/games/store/Iron-Harvest-Complete-Edition/9PKXGRWS6FDD,9PKXGRWS6FDD
Tropico 6,https://www.xbox.com/en-us/games/store/Tropico-6/C4KBHNHRPLN6,C4KBHNHRPLN6
Secret Neighbor,https://www.xbox.com/en-us/games/store/Secret-Neighbor/9P7GBPGT90L3,9P7GBPGT90L3
Dead End Job,https://www.xbox.com/en-us/games/store/Dead-End-Job/9NQ2CB7Z7J0W,9NQ2CB7Z7J0W
Lake,https://www.xbox.com/en-us/games/store/Lake/9N5GLFTT40SN,9N5GLFTT40SN
Race With Ryan,https://www.xbox.com/en-us/games/store/Race-with-Ryan/9N1JLJR48FBG,9N1JLJR48FBG
Record of Lodoss War: Deedlit in Wonder Labyrinth,Not Found,N/A
Transformers: Battlegrounds,https://www.xbox.com/en-us/games/store/TRANSFORMERS-BATTLEGROUNDS/9PCQRLT7C2BH,9PCQRLT7C2BH
Aliens: Fireteam Elite,https://www.xbox.com/en-us/games/store/aliens-fireteam-elite/9PG28RXDG9GQ,9PG28RXDG9GQ
One Piece: Pirate Warriors 4,Not Found,N/A
Breathedge,https://www.xbox.com/en-us/games/store/Breathedge/9NR7LV9PB9SD,9NR7LV9PB9SD
