product_id,title,publisher,developer,short_description,category,original_release_date,gamepass_added_date,rating_7_days_count,rating_30_days_count,rating_alltime_count,rating_7_days_avg,rating_30_days_avg,rating_alltime_avg,Rating_play_count_7_days,Rating_play_count_30_days,Rating_play_count_alltime,has_gamepass_remediation,current_price,Game,MS_Store_Link,ProductID,System,xCloud,Status,Added,Removed,Months,Release,Age,Metacritic,Completion,Genre,Series X|S,Owner Notes,ESRB,ESRB Content Descriptors,Community Notes,Status.1,Added.1,Delay
C27JSQ4XKP9X,LEGO Star Wars III,Disney Interactive Studios,Traveller's Tales,Explore 16 systems and experience brand new features like massive ground battles in the most action-packed LEGO game to date.,Unknown,2011-03-22 00:00:00+00:00,,3,9,1880,5.0,4.8,4.5,0.0,0.0,0.0,False,19.99,Lego Star Wars III: The Clone Wars,https://www.xbox.com/en-us/games/store/LEGO-Star-Wars-III/C27JSQ4XKP9X,C27JSQ4XKP9X,Xbox,,Removed,Oct 2019,Oct 2020,12.0,Mar 2011,8.61,75,9.0,Action / Platformer,,,,,,,,
C27JSQ4XKP9X,LEGO Star Wars III,Disney Interactive Studios,Traveller's Tales,Explore 16 systems and experience brand new features like massive ground battles in the most action-packed LEGO game to date.,Unknown,2011-03-22 00:00:00+00:00,,3,9,1880,5.0,4.8,4.5,0.0,0.0,0.0,False,19.99,LEGO Star Wars III: The Clone Wars,https://www.xbox.com/en-us/games/store/LEGO-Star-Wars-III/C27JSQ4XKP9X,C27JSQ4XKP9X,XB360/OG Xbox,,GwG Permanent,Sep 2018,Sep 2018,0.47,Aug 2011,7.01,80,,Action-Adventure,,Backwards Compatible,,,,,,
9PFHBH19RL3C,The Red Strings Club,Devolver Digital,Deconstructeam,,Unknown,2019-11-21 00:00:00+00:00,,0,0,534,0.0,0.0,4.6,0.0,0.0,0.0,False,14.99,The Red Strings Club,https://www.xbox.com/en-us/games/store/The-Red-Strings-Club/9PFHBH19RL3C,9PFHBH19RL3C,PC,,Removed,Sep 2019,Oct 2020,13.1,Jan 2018,1.68,80,4.0,Adventure,,,,,,,,
BR3152PVJV5J,Rise & Shine,Adult Swim Games,Super Awesome Hyper Dimensional Mega Team,"Welcome to Gamearth, a once peaceful planet now threatened by the warmongering Space grunts of Nexgen. In the aftermath of their devastating first strike a child named Rise is forced to take on the sacred gun Shine - and with it the fate of his world.",Unknown,2017-01-13 00:00:00+00:00,,0,0,600,0.0,0.0,3.3,0.0,0.0,0.0,False,14.99,Rise & Shine,https://www.xbox.com/en-us/games/store/Rise-Shine/BR3152PVJV5J,BR3152PVJV5J,Xbox,Yes,Removed,Nov 2018,Oct 2020,23.97,May 2017,1.49,66,3.0,MMORPG,,,,,,,,
C1GB81VDXPR3,EA SPORTS™ NBA LIVE 16,Electronic Arts,Tiburon,"Rooted in self-expression, NBA LIVE 16 takes player customization to another level. Whether it’s how you look or play, your entire journey is all about you.  Add in fun and fast paced, online multiplayer play to compete with friends and it’s the perfect time to Rise Together.",Unknown,2015-09-29 00:00:00+00:00,,0,0,4669,0.0,0.0,3.8,0.0,0.0,0.0,False,0.0,NBA LIVE 16,https://www.xbox.com/en-us/games/store/EA-SPORTS-NBA-LIVE-16/C1GB81VDXPR3,C1GB81VDXPR3,Xbox,,Removed,Nov 2020,Oct 2020,-0.7,Sep 2015,5.11,60,55.0,Sports / Basketball,,,E,,,,,
C1TXS9V9LJDB,The Book of Unwritten Tales 2,THQ Nordic,King Art,"Legend foretold it. Prophecies predicted it. Chosen ones chose to believe in it. Now the fantasy spoof adventure saga continues. Join Wilbur, Ivo, Nate and Critter in another classic point-and-click adventure in the wicked world of Aventasia. Help them fulfill their destiny. A destiny as yet unwritten.",Unknown,2015-09-18 00:00:00+00:00,,0,1,878,0.0,5.0,3.7,0.0,0.0,0.0,False,19.99,The Book of Unwritten Tales 2,https://www.xbox.com/en-us/games/store/The-Book-of-Unwritten-Tales-2/C1TXS9V9LJDB,C1TXS9V9LJDB,XB1/Series X|S,,GwG Temporary,Sep 2020,Oct 2020,0.97,Feb 2015,5.57,80,,Adventure,,,,,,,,
C1TXS9V9LJDB,The Book of Unwritten Tales 2,THQ Nordic,King Art,"Legend foretold it. Prophecies predicted it. Chosen ones chose to believe in it. Now the fantasy spoof adventure saga continues. Join Wilbur, Ivo, Nate and Critter in another classic point-and-click adventure in the wicked world of Aventasia. Help them fulfill their destiny. A destiny as yet unwritten.",Unknown,2015-09-18 00:00:00+00:00,,0,1,878,0.0,5.0,3.7,0.0,0.0,0.0,False,19.99,The Book of Unwritten Tales 2,https://www.xbox.com/en-us/games/store/The-Book-of-Unwritten-Tales-2/C1TXS9V9LJDB,C1TXS9V9LJDB,XB1/Series X|S,,GwG Temporary,Sep 2020,Oct 2020,0.97,Feb 2015,5.57,80,,Adventure,,,,,,,,
C1TXS9V9LJDB,The Book of Unwritten Tales 2,THQ Nordic,King Art,"Legend foretold it. Prophecies predicted it. Chosen ones chose to believe in it. Now the fantasy spoof adventure saga continues. Join Wilbur, Ivo, Nate and Critter in another classic point-and-click adventure in the wicked world of Aventasia. Help them fulfill their destiny. A destiny as yet unwritten.",Unknown,2015-09-18 00:00:00+00:00,,0,1,878,0.0,5.0,3.7,0.0,0.0,0.0,False,19.99,The Book of Unwritten Tales 2,https://www.xbox.com/en-us/games/store/The-Book-of-Unwritten-Tales-2/C1TXS9V9LJDB,C1TXS9V9LJDB,Xbox,,Removed,Jun 2017,Apr 2020,34.47,Feb 2015,2.28,79,20.0,Adventure,,,,,,,,
C1TXS9V9LJDB,The Book of Unwritten Tales 2,THQ Nordic,King Art,"Legend foretold it. Prophecies predicted it. Chosen ones chose to believe in it. Now the fantasy spoof adventure saga continues. Join Wilbur, Ivo, Nate and Critter in another classic point-and-click adventure in the wicked world of Aventasia. Help them fulfill their destiny. A destiny as yet unwritten.",Unknown,2015-09-18 00:00:00+00:00,,0,1,878,0.0,5.0,3.7,0.0,0.0,0.0,False,19.99,The Book of Unwritten Tales 2,https://www.xbox.com/en-us/games/store/The-Book-of-Unwritten-Tales-2/C1TXS9V9LJDB,C1TXS9V9LJDB,Xbox,,Removed,Jun 2017,Apr 2020,34.47,Feb 2015,2.28,79,20.0,Adventure,,,,,,,,
C55B4NCBVQ8F,State of Mind,Daedalic Entertainment GmbH,Daedalic Entertainment GmbH,"When mind and machine become one – what will remain of humanity?

State of Mind is a futuristic thriller game delving into transhumanism. The game explores themes of separation, disjuncture and reunification, in a world that is torn between a dystopian material reality and a utopian virtual future.",Unknown,2018-08-15 00:00:00+00:00,,0,1,229,0.0,2.0,4.5,0.0,0.0,0.0,False,14.99,State of Mind,https://www.xbox.com/en-us/games/store/State-of-Mind/C55B4NCBVQ8F,C55B4NCBVQ8F,PC,,Removed,Oct 2019,Oct 2020,11.7,Aug 2018,1.19,69,10.0,Adventure,,,,,,,,
C120V2WGRMCH,MINIT,Devolver Digital,"JW, Kitty, Jukio, and Dom","Minit is a peculiar little adventure played sixty seconds at a time. Journey outside the comfort of your home to help unusual folk, uncover countless secrets, and overcome dangerous foes, all in hopes of lifting a rather unfortunate curse that ends each day after just one minute. Minit is a collaboration between Kitty Calis, Jan Willem Nijman, Jukio Kallio & Dominik Johann.",Unknown,2018-04-03 00:00:00+00:00,,0,0,439,0.0,0.0,4.1,0.0,0.0,0.0,False,9.99,Minit,https://www.xbox.com/en-us/games/store/MINIT/C120V2WGRMCH,C120V2WGRMCH,Xbox / PC,Yes,Removed,Oct 2019,Oct 2020,11.77,Apr 2018,1.55,74,2.0,Action-Adventure,,,,,,,,
BTP7VK91B2Z3,Felix The Reaper,Daedalic Entertainment,Kong Orange,"Felix The Reaper is a romantic comedy about the life of Death. It's brought to you as a 3D shadow manipulation puzzle adventure game of dance, dying people and dangerous love. ",Unknown,2019-10-17 04:00:00+00:00,,0,0,345,0.0,0.0,3.3,0.0,0.0,0.0,False,5.99,Felix the Reaper,https://www.xbox.com/en-us/games/store/Felix-The-Reaper/BTP7VK91B2Z3,BTP7VK91B2Z3,Xbox / PC,Yes,Removed,Oct 2019,Oct 2020,11.93,Oct 2019,0.0,69,5.0,Puzzle,,,,,,,,
9NQ387M27TMV,Metro 2033 Redux,Deep Silver,4A Games,"Experience one of the finest story-driven shooters of all time: Metro 2033, now remastered for the Xbox One.

Newcomers will experience an  epic post-apocalyptic adventure combining thrilling survival horror, combat and stealth, while fans will discover the unique world of Metro transformed with incredible next generation fidelity.",Unknown,2019-11-07 00:00:00+00:00,,2,3,819,3.0,3.7,4.1,0.0,0.0,0.0,False,19.99,Metro 2033 Redux,https://www.xbox.com/en-us/games/store/Metro-2033-Redux/9NQ387M27TMV,9NQ387M27TMV,Xbox / PC,Yes,Removed,Oct 2018,Oct 2020,24.47,Aug 2014,4.1,84,9.0,Compilation / First-Person Shooter,FPS Boost,,,,,,,
9NQ387M27TMV,Metro 2033 Redux,Deep Silver,4A Games,"Experience one of the finest story-driven shooters of all time: Metro 2033, now remastered for the Xbox One.

Newcomers will experience an  epic post-apocalyptic adventure combining thrilling survival horror, combat and stealth, while fans will discover the unique world of Metro transformed with incredible next generation fidelity.",Unknown,2019-11-07 00:00:00+00:00,,2,3,819,3.0,3.7,4.1,0.0,0.0,0.0,False,19.99,Metro 2033,https://www.xbox.com/en-us/games/store/Metro-2033-Redux/9NQ387M27TMV,9NQ387M27TMV,XB360/OG Xbox,,GwG Permanent,Aug 2015,Aug 2015,0.47,Mar 2010,5.38,81,10.0,Shooter,,,,,,,,
BX4RTV7M28VS,EA SPORTS™ NHL® 17,Electronic Arts,EA Canada,"Shape Your Legacy in NHL® 17. Live your hockey fantasy with the all-new, World Cup of Hockey, and Franchise Mode. On the ice, Own Every Zone with Authentic Goalies, all-new Net Battles for offensive and defensive zone play, and new goal celebrations that capture the thrill of scoring the biggest goals.",Unknown,2016-09-13 00:00:00+00:00,,0,0,1195,0.0,0.0,3.2,0.0,0.0,0.0,False,0.0,NHL 17,https://www.xbox.com/en-us/games/store/EA-SPORTS-NHL-17/BX4RTV7M28VS,BX4RTV7M28VS,Xbox,,Removed,Nov 2020,Oct 2020,-0.9,Sep 2016,4.16,77,42.0,Sports / Hockey,,,E10+,Mild Violence,,,,
BS7SQNNRB28W,Armed and Dangerous,LucasArts,Planet Moon Studios,"Meet the Lionhearts, a smack-talking rag-tag band of rebels bound on an impossible quest.",Unknown,2019-06-10 00:00:00+00:00,,0,1,282,0.0,5.0,4.1,0.0,0.0,0.0,False,0.0,Armed and Dangerous,https://www.xbox.com/en-us/games/store/Armed-and-Dangerous/BS7SQNNRB28W,BS7SQNNRB28W,XB360/OG Xbox,,GwG Permanent,Sep 2020,Sep 2020,0.47,Dec 2003,16.79,82,,Shooter,Enhanced,Backwards Compatible,,,,,,
C3LNP2Q4422J,Panzer Dragoon Orta,SEGA,Smilebit,"You are Orta, a new and shining hope. Upon a fearsome dragon you must fight to save the world from total destruction.",Unknown,2018-04-17 00:00:00+00:00,,0,0,356,0.0,0.0,4.7,0.0,0.0,0.0,False,9.99,Panzer Dragoon Orta,https://www.xbox.com/en-us/games/store/Panzer-Dragoon-Orta/C3LNP2Q4422J,C3LNP2Q4422J,Xbox,,Removed,Oct 2019,Sep 2020,11.97,Jan 2003,16.71,90,4.0,Action / Shooter,,,,,OG Xbox,,,
BR47R4J78FH8,Bad North: Jotunn Edition,Raw Fury,Plausible Concept,"Your home is under attack. The king is dead at the hands of Viking invaders. Hope is a distant glimmer in the fog, fading fast with every passing moment. As you rise to take your father’s place as ruler, it will fall to you to stage your defenses. But make no mistake – this is no fight for victory, but a desperate grasp for survival.",Unknown,2018-08-28 00:00:00+00:00,,2,4,1230,5.0,5.0,4.5,0.0,0.0,0.0,False,14.99,Bad North: Jotunn Edition,https://www.xbox.com/en-us/games/store/Bad-North-Jotunn-Edition/BR47R4J78FH8,BR47R4J78FH8,Xbox / PC,,Removed,Sep 2019,Sep 2020,12.13,Aug 2018,1.1,65,6.0,Real-Time Strategy,,,,,,,,
C125W9BG2K0V,Rocket League®,PSYONIX LLC,PSYONIX LLC,"PLAY ROCKET LEAGUE FOR FREE!

Download and compete in the high-octane hybrid of arcade-style soccer and vehicular mayhem! Unlock items in Rocket Pass, climb the Competitive Ranks, compete in Competitive Tournaments, complete Challenges, enjoy cross-platform progression and more! The field is waiting. Take your shot! ",Unknown,2016-02-17 00:00:00+00:00,,178,692,148048,2.8,3.2,4.1,0.0,0.0,0.0,True,0.0,Rocket League,https://www.xbox.com/en-us/games/store/Rocket-League/C125W9BG2K0V,C125W9BG2K0V,Xbox,,Removed,Jul 2018,Sep 2020,26.37,Jul 2015,3.01,87,4.0,Driving/Racing / Vehicular Combat / Soccer,,,,,,,,
C360XV52R4NL,de Blob 2,THQ Nordic,"Blue Tongue Entertainment , Blitworks","In de Blob 2 Comrade Black and the Inkies are back with a whole new plot to rid the world of color. With all-new help from Papa Blanc and his flock of followers the Blancs, Blob and his friends will have their work cut out for them bringing color back to the citizens of Prisma City. Set off on an action-packed color adventure where custom paints, patterns and music bring the world to life!",Unknown,2018-02-27 00:00:00+00:00,,0,0,50,0.0,0.0,4.2,0.0,0.0,0.0,False,29.99,de Blob 2,https://www.xbox.com/en-us/games/store/de-Blob-2/C360XV52R4NL,C360XV52R4NL,XB360/OG Xbox,,GwG Permanent,Sep 2020,Sep 2020,0.47,Feb 2011,9.53,75,,Action-Adventure,,Backwards Compatible,,,,,,
C360XV52R4NL,de Blob 2,THQ Nordic,"Blue Tongue Entertainment , Blitworks","In de Blob 2 Comrade Black and the Inkies are back with a whole new plot to rid the world of color. With all-new help from Papa Blanc and his flock of followers the Blancs, Blob and his friends will have their work cut out for them bringing color back to the citizens of Prisma City. Set off on an action-packed color adventure where custom paints, patterns and music bring the world to life!",Unknown,2018-02-27 00:00:00+00:00,,0,0,50,0.0,0.0,4.2,0.0,0.0,0.0,False,29.99,de Blob 2,https://www.xbox.com/en-us/games/store/de-Blob-2/C360XV52R4NL,C360XV52R4NL,XB360/OG Xbox,,GwG Permanent,Sep 2020,Sep 2020,0.47,Feb 2011,9.53,75,,Action-Adventure,,Backwards Compatible,,,,,,
C360XV52R4NL,de Blob 2,THQ Nordic,"Blue Tongue Entertainment , Blitworks","In de Blob 2 Comrade Black and the Inkies are back with a whole new plot to rid the world of color. With all-new help from Papa Blanc and his flock of followers the Blancs, Blob and his friends will have their work cut out for them bringing color back to the citizens of Prisma City. Set off on an action-packed color adventure where custom paints, patterns and music bring the world to life!",Unknown,2018-02-27 00:00:00+00:00,,0,0,50,0.0,0.0,4.2,0.0,0.0,0.0,False,29.99,de Blob 2,https://www.xbox.com/en-us/games/store/de-Blob-2/C360XV52R4NL,C360XV52R4NL,Xbox,,Removed,Jun 2017,May 2018,11.0,Feb 2011,6.28,76,11.0,Puzzle / Platformer,,,,,,,,
C360XV52R4NL,de Blob 2,THQ Nordic,"Blue Tongue Entertainment , Blitworks","In de Blob 2 Comrade Black and the Inkies are back with a whole new plot to rid the world of color. With all-new help from Papa Blanc and his flock of followers the Blancs, Blob and his friends will have their work cut out for them bringing color back to the citizens of Prisma City. Set off on an action-packed color adventure where custom paints, patterns and music bring the world to life!",Unknown,2018-02-27 00:00:00+00:00,,0,0,50,0.0,0.0,4.2,0.0,0.0,0.0,False,29.99,de Blob 2,https://www.xbox.com/en-us/games/store/de-Blob-2/C360XV52R4NL,C360XV52R4NL,Xbox,,Removed,Jun 2017,May 2018,11.0,Feb 2011,6.28,76,11.0,Puzzle / Platformer,,,,,,,,
BRJ4KRC08BTQ,GoNNER - BLüEBERRY EDiTION,Raw Fury,Art in Heart,"GoNNER is a tough as hell procedurally-generated 2D platformer with roguelike elements, following the largely misunderstood and altruistic Ikk on a journey to cheer up his only friend in this world—a giant landbound whale named Sally. Procerdurally-generated environments, arduous bosses, hidden secrets, multiple endings, and more await Ikk on his journey to make one person happy even if it kills him—which it certainly will.",Unknown,2018-09-14 00:00:00+00:00,,0,1,249,0.0,5.0,3.1,0.0,0.0,0.0,False,9.99,GoNNER: Blueberry Edition,https://www.xbox.com/en-us/games/store/GoNNER-BLuEBERRY-EDiTION/BRJ4KRC08BTQ,BRJ4KRC08BTQ,Xbox / PC,,Removed,Sep 2019,Sep 2020,12.1,Feb 2018,1.54,60,8.0,Simulation / Music/Rhythm,,,,,,,,
C12N0W3G401J,Red Faction II,THQ Nordic,Volition,"Twenty-second century Earth. Five years after the rebellion on Mars. For the last 15 years, Sopot, the corrupt dictator, has oppressed the people of the Commonwealth. His relentless pursuit of unification with the neighboring United Republic has left the country soaked in unnecessary bloodshed and poverty.",Unknown,2002-10-16 00:00:00+00:00,,0,4,423,0.0,3.5,4.0,0.0,0.0,0.0,False,2.29,Red Faction II,https://www.xbox.com/en-us/games/store/Red-Faction-II/C12N0W3G401J,C12N0W3G401J,XB360/OG Xbox,,GwG Permanent,Aug 2020,Aug 2020,0.47,Apr 2003,17.34,78,,Shooter,Enhanced,Backwards Compatible,,,,,,
BNWM9F3C08B6,Portal Knights,505 Games,Keen Games,"Join this cooperative, 3D sandbox action RPG to level up your character, craft epic weapons, conquer enemies in real-time, and build almost anything! Craft your adventure. Forge your hero. Become the ultimate Portal Knight!",Unknown,2017-05-23 00:00:00+00:00,,0,2,1692,0.0,5.0,4.0,0.0,0.0,0.0,False,5.99,Portal Knights,https://www.xbox.com/en-us/games/store/Portal-Knights/BNWM9F3C08B6,BNWM9F3C08B6,XB1/Series X|S,,GwG Temporary,Aug 2020,Aug 2020,0.97,May 2017,3.2,79,,Action-Adventure,,Backwards Compatible,,,,,,
BNWM9F3C08B6,Portal Knights,505 Games,Keen Games,"Join this cooperative, 3D sandbox action RPG to level up your character, craft epic weapons, conquer enemies in real-time, and build almost anything! Craft your adventure. Forge your hero. Become the ultimate Portal Knight!",Unknown,2017-05-23 00:00:00+00:00,,0,2,1692,0.0,5.0,4.0,0.0,0.0,0.0,False,5.99,Portal Knights,https://www.xbox.com/en-us/games/store/Portal-Knights/BNWM9F3C08B6,BNWM9F3C08B6,XB1/Series X|S,,GwG Temporary,Aug 2020,Aug 2020,0.97,May 2017,3.2,79,,Action-Adventure,,Backwards Compatible,,,,,,
BNWM9F3C08B6,Portal Knights,505 Games,Keen Games,"Join this cooperative, 3D sandbox action RPG to level up your character, craft epic weapons, conquer enemies in real-time, and build almost anything! Craft your adventure. Forge your hero. Become the ultimate Portal Knight!",Unknown,2017-05-23 00:00:00+00:00,,0,2,1692,0.0,5.0,4.0,0.0,0.0,0.0,False,5.99,Portal Knights,https://www.xbox.com/en-us/games/store/Portal-Knights/BNWM9F3C08B6,BNWM9F3C08B6,Xbox,,Removed,Apr 2018,Mar 2019,11.0,Feb 2016,2.1,77,26.0,Action-Adventure,,,,,,,,
BNWM9F3C08B6,Portal Knights,505 Games,Keen Games,"Join this cooperative, 3D sandbox action RPG to level up your character, craft epic weapons, conquer enemies in real-time, and build almost anything! Craft your adventure. Forge your hero. Become the ultimate Portal Knight!",Unknown,2017-05-23 00:00:00+00:00,,0,2,1692,0.0,5.0,4.0,0.0,0.0,0.0,False,5.99,Portal Knights,https://www.xbox.com/en-us/games/store/Portal-Knights/BNWM9F3C08B6,BNWM9F3C08B6,Xbox,,Removed,Apr 2018,Mar 2019,11.0,Feb 2016,2.1,77,26.0,Action-Adventure,,,,,,,,
BS30XKD3WZHR,The Jackbox Party Pack 3,"Jackbox Games, Inc.","Jackbox Games, Inc.","The threequel to the party game phenomenon features the deadly quiz show Trivia Murder Party, the say-anything sequel Quiplash 2, the surprising survey game Guesspionage, the t-shirt slugfest Tee K.O., and the sneaky trickster game Fakin’ It. Use your phones or tablets as controllers, and play with up to 8 players, plus an audience of up to 10,000!",Unknown,2016-10-21 00:00:00+00:00,,0,1,428,0.0,5.0,3.3,0.0,0.0,0.0,False,14.99,The Jackbox Party Pack 3,https://www.xbox.com/en-us/games/store/The-Jackbox-Party-Pack-3/BS30XKD3WZHR,BS30XKD3WZHR,Xbox,,Removed,Feb 2020,Aug 2020,6.1,Oct 2016,3.36,80,3.0,Trivia/Board Game / Minigame Collection,,,,,,,,
9P3SWZZJ1M4B,Creature in the Well,MWM Interactive,Flight School Studio,"Unlock the power of an ancient facility and face the ominous, all-seeing Creature in this unique pinball-inspired hack & slash!",Unknown,2019-09-06 16:00:00+00:00,,0,0,719,0.0,0.0,3.7,0.0,0.0,0.0,False,14.99,Creature in the Well,https://www.xbox.com/en-us/games/store/Creature-in-the-Well/9P3SWZZJ1M4B,9P3SWZZJ1M4B,Xbox / PC,,Removed,Sep 2019,Aug 2020,11.8,Sep 2019,0.0,78,4.0,Pinball / Action-Adventure,,,,,,,,
BWX1KN6K55Q1,METAL GEAR SOLID HD EDITION: 2 & 3,Konami Digital Entertainment,Kojima Productions,"METAL GEAR SOLID 2 HD Edition. The government sends Raiden, a new recruit in the new FOXHOUND, to infiltrate the Big Shell and rescue the US President, who is held hostage inside... METAL GEAR SOLID 3 HD Edition. The origin of the Metal Gear series begins in 1964 at the height of the Cold War. The fate of the world hanging in the balance, Snake is forced to question the true meaning of ""loyalty,"" as he embarks on a lone mission to kill his former mentor.",Unknown,2011-11-08 00:00:00+00:00,,1,3,1295,5.0,5.0,4.7,0.0,0.0,0.0,False,0.0,Metal Gear Solid HD Edition: 2 & 3,https://www.xbox.com/en-us/games/store/METAL-GEAR-SOLID-HD-EDITION-2-3/BWX1KN6K55Q1,BWX1KN6K55Q1,Xbox,,Removed,Sep 2019,Aug 2020,11.83,Nov 2011,7.83,90,54.0,Action-Adventure,,,,,,,,
C48XJRK40VC4,Giana Sisters: Twisted Dreams - Director's Cut,Black Forest Games GmbH,Black Forest Games GmbH,Giana Sisters: Twisted Dreams - Director's Cut is a challenging fast-paced platformer with a twist.,Unknown,2014-12-12 00:00:00+00:00,,2,3,1903,5.0,5.0,3.8,0.0,0.0,0.0,False,2.99,Giana Sisters: Twisted Dreams - Director's Cut,https://www.xbox.com/en-us/games/store/Giana-Sisters-Twisted-Dreams-Directors-Cut/C48XJRK40VC4,C48XJRK40VC4,Xbox,,Removed,Sep 2018,Aug 2020,23.97,Oct 2012,5.86,80,7.0,Platformer,,,,,,,,
C48XJRK40VC4,Giana Sisters: Twisted Dreams - Director's Cut,Black Forest Games GmbH,Black Forest Games GmbH,Giana Sisters: Twisted Dreams - Director's Cut is a challenging fast-paced platformer with a twist.,Unknown,2014-12-12 00:00:00+00:00,,2,3,1903,5.0,5.0,3.8,0.0,0.0,0.0,False,2.99,Giana Sisters: Twisted Dreams – Director's Cut,https://www.xbox.com/en-us/games/store/Giana-Sisters-Twisted-Dreams-Directors-Cut/C48XJRK40VC4,C48XJRK40VC4,XB1/Series X|S,,GwG Temporary,May 2017,May 2017,0.97,Oct 2012,4.52,83,8.0,Platformer,,,,,,,,
C3BGK0R0KP38,MX Unleashed,THQ Nordic,Rainbow Studios,Rainbow Studios returns to its heritage to bring the definitive next-generation off-road game to life.,Unknown,2018-04-23 00:00:00+00:00,,1,3,864,5.0,5.0,4.4,0.0,0.0,0.0,False,14.99,MX Unleashed,https://www.xbox.com/en-us/games/store/MX-Unleashed/C3BGK0R0KP38,C3BGK0R0KP38,XB360/OG Xbox,,GwG Permanent,Aug 2020,Aug 2020,0.47,Feb 2004,16.46,84,,Racing,Enhanced,Backwards Compatible,,,,,,
9N7P2MQCXRH5,Dunk Lords,Story Fort LLC,Story Fort LLC,"Dunk Lords is a two-on-two basketball beat 'em up featuring over-the-top special moves, devastating dunks, and game-changing equipment.",Unknown,2020-07-16 00:00:00+00:00,,0,0,649,0.0,0.0,2.6,0.0,0.0,0.0,False,9.99,Dunk Lords,https://www.xbox.com/en-us/games/store/Dunk-Lords/9N7P2MQCXRH5,9N7P2MQCXRH5,XB1/Series X|S,,GwG Temporary,Jul 2020,Aug 2020,0.97,Jul 2020,0.02,68,,Sports,,,,,,,,
9P4TCKR37TLZ,Devil May Cry 5 Deluxe + Vergil,"CAPCOM CO., LTD.","CAPCOM CO., LTD.","The ultimate Devil Hunter is back in style, in the game action fans have been waiting for. Includes Playable Character: Vergil content (also available separately).

The Deluxe Edition includes the full game plus additional content.

Please check your previous purchases to avoid duplication.",Unknown,2021-08-31 00:00:00+00:00,,2,5,225,5.0,5.0,4.8,0.0,0.0,0.0,False,9.99,Devil May Cry 5,https://www.xbox.com/en-us/games/store/Devil-May-Cry-5-Deluxe-Vergil/9P4TCKR37TLZ,9P4TCKR37TLZ,Xbox,,Removed,Aug 2019,Aug 2020,11.83,Mar 2019,0.45,87,11.0,Action,,,,,,,,
BXZTB63NTG3P,Space Hulk: Tactics,Focus Entertainment,Cyanide Studio,"Space Hulk: Tactics is a faithful adaptation of the board game Space Hulk, set in the Warhammer 40,000 universe, bringing a unique twist to the cult classic formula. Engage in bloody battles through an immense Space Hulk - a twisted mass of asteroids, wrecked star ships, and debris – as either a squad of Terminator Space Marines or the deadly alien Genestealers. Which side will you choose?",Unknown,2018-10-09 00:00:00+00:00,,1,1,447,2.0,2.0,3.4,0.0,0.0,0.0,False,14.99,Space Hulk: Tactics,https://www.xbox.com/en-us/games/store/Space-Hulk-Tactics/BXZTB63NTG3P,BXZTB63NTG3P,PC,,Removed,Aug 2019,Aug 2020,12.2,Oct 2018,0.83,73,21.0,Strategy,,,,,,,,
9NNWST597QP7,Where the Water Tastes Like Wine: Xbox Edition,Serenity Forge,"Dim Bulb Games, Serenity Forge","Where the Water Tastes Like Wine is a Narrative-Adventure game about traveling, sharing stories, and surviving manifest destiny.",Unknown,2019-11-29 14:00:00+00:00,,0,0,43,0.0,0.0,4.5,0.0,0.0,0.0,False,19.99,Where The Water Tastes Like Wine,https://www.xbox.com/en-us/games/store/Where-the-Water-Tastes-Like-Wine-Xbox-Edition/9NNWST597QP7,9NNWST597QP7,PC,,Removed,Aug 2019,Aug 2020,12.2,Feb 2018,1.44,74,18.0,Adventure,,,,,,,,
C2N5TTQ86BC6,F1® 2018,Codemasters,Codemasters,"MAKE HEADLINES in F1® 2018.

F1® 2018 is the official videogame of the 2018 FIA FORMULA ONE WORLD CHAMPIONSHIP™.",Unknown,2018-08-24 00:00:00+00:00,,0,0,770,0.0,0.0,4.0,0.0,0.0,0.0,False,0.0,F1 2018,https://www.xbox.com/en-us/games/store/F1-2018/C2N5TTQ86BC6,C2N5TTQ86BC6,Xbox / PC,,Removed,Mar 2019,Aug 2020,16.57,Aug 2018,0.56,84,26.0,Driving/Racing,,,,,,,,
9PCFLSK79FM0,WRC 8 Deluxe Edition FIA World Rally Championship Pre-order,Bigben Interactive,KT Racing,"Preorder now to get the RWD Legends pack when the game releases.
With the Deluxe edition, you get the complete WRC 8 game, the Legendary Car pack with three iconic cars (Alpine A110, Ford Escort RS and Lancia Delta HF Integrale) and experienced crew members to add to your staff in Career mode.",Unknown,2019-09-10 08:00:00+00:00,,0,0,24,0.0,0.0,3.7,0.0,0.0,0.0,False,29.99,WRC 8 FIA World Rally Championship,https://www.xbox.com/en-us/games/store/WRC-8-Deluxe-Edition-FIA-World-Rally-Championship-Pre-order/9PCFLSK79FM0,9PCFLSK79FM0,XB1/Series X|S,,GwG Temporary,Jul 2020,Jul 2020,0.97,Sep 2019,0.81,78,,Racing,,,,,,,,
